index,premise,hypothesis,pattern,type,section_id,pattern_label,lexical_jaccard,lexical_coverage,digits_premise,digits_hypothesis,pct_premise,pct_hypothesis,units_premise,units_hypothesis,numeric_total,neg_premise,neg_hypothesis,neg_total,words_premise,words_hypothesis,trial_primary,trial_secondary,KATE_correct,P1_ft_correct
403,"Inclusion Criteria:
  Histological confirmation of ER positive, HER2 negative invasive breast cancer (Group 1) or invasive triple-negative breast cancer (Group 2)
  Free of metastatic disease
   18 years old
  Female
  Had no prior treatment for any cancer
  Eligible for treatment with paclitaxel, doxorubicin and cyclophosphamide
Exclusion Criteria:
  Have a history of severe allergic reactions to paclitaxel or other drugs formulated in Cremaphor® EL
  Are pregnant or breastfeeding","Breast cancer patients with estrogen negative, progesterone negative and HER2- tumors are eligible for all cohorts of the primary trial",11,Single,Eligibility,Les 2 corrects,0.16129032258064516,0.5263157894736842,5.0,1.0,0.0,0.0,1.0,0.0,8.0,1.0,0.0,1.0,67.0,20.0,1.0,0.0,True,True
404,"Breast Cancer has continued to grow after having received treatment with an anti-estrogen hormonal treatment such as tamoxifen or an aromatase inhibitor.
  Requiring hormonal treatment.",candidates for the primary trial must have breast cancer and require hormonal treatment.,11,Single,Eligibility,Les 2 corrects,0.12903225806451613,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,13.0,1.0,0.0,True,True
407,"Metastatic disease (M1)
  Multiple sites of new disease that is clinically obvious metastatic disease (e.g., multiple sites of new osseous disease)
  Measurable or nonmeasurable disease","Patients with TX NX MX, T0 NX M0 or T1 N1 M1 tumors are eligible for the primary trial",11,Single,Eligibility,Les 2 corrects,0.06060606060606061,0.1111111111111111,1.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,26.0,19.0,1.0,0.0,True,True
408,"Breast Cancer has continued to grow after having received treatment with an anti-estrogen hormonal treatment such as tamoxifen or an aromatase inhibitor.
  Requiring hormonal treatment.",candidates for the primary trial must have colon cancer and be unresponsive to previous hormonal treatments.,11,Single,Eligibility,Les 2 corrects,0.08571428571428572,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,16.0,1.0,0.0,True,True
416,"Exclusion Criteria:
  Any of the following current (=< 4 weeks prior) or planned therapies:
  Antineoplastic chemotherapy (anti-HER2 agents allowed)
  Androgens
  Estrogens (any delivery route)
  Progestogens","Any patients that have undergone Antineoplastic chemotherapy, Androgens, Estrogens or Progestogens therapy in the month before study entry are excluded from the primary trial.",11,Single,Eligibility,Les 2 corrects,0.20512820512820512,0.34782608695652173,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,25.0,24.0,1.0,0.0,True,True
438,"Exclusion Criteria:
  Any of the following current (=< 4 weeks prior) or planned therapies:
  Antineoplastic chemotherapy (anti-HER2 agents allowed)
  Androgens
  Estrogens (any delivery route)
  Progestogens","Any patients that have undergone Antineoplastic chemotherapy, Androgens, Estrogens or Progestogens therapy in the last 2 years before study entry are excluded from the primary trial.",10,Single,Eligibility,P1✓ KATE✗,0.1951219512195122,0.32,2.0,1.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,25.0,26.0,1.0,0.0,False,True
463,"INCLUSION CRITERIA:
  Patients must have histologically documented metastatic or unresectable non-small cell lung cancer, head and neck cancer, urothelial transitional cell carcinoma, or breast cancer whose disease has progressed after at least one line of standard therapy.","Patients with histologically documented metastatic or unresectable SCBC are excluded from the primary trial, unless they are positive for either ER or PR or both.",11,Single,Eligibility,Les 2 corrects,0.12,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,38.0,25.0,1.0,0.0,True,True
466,HER2 positive tumor (either IHC 3+ or FISH+),All the primary trial candidates must have a HER2 positive tumor confirmed by either positive FISH or IHC 3+,11,Single,Eligibility,Les 2 corrects,0.4444444444444444,0.4444444444444444,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,19.0,1.0,0.0,True,True
491,"Inclusion Criteria:
  Histological confirmation of ER positive, HER2 negative invasive breast cancer (Group 1) or invasive triple-negative breast cancer (Group 2)
  Free of metastatic disease
   18 years old
  Female
  Had no prior treatment for any cancer
  Eligible for treatment with paclitaxel, doxorubicin and cyclophosphamide
Exclusion Criteria:
  Have a history of severe allergic reactions to paclitaxel or other drugs formulated in Cremaphor® EL
  Are pregnant or breastfeeding","Breast cancer patients with estrogen negative, progesterone negative and HER2- tumors are eligible for the primary trial",00,Single,Eligibility,Les 2 en erreur,0.15,0.5625,5.0,1.0,0.0,0.0,1.0,0.0,8.0,1.0,0.0,1.0,67.0,17.0,1.0,0.0,False,False
493,"Female participants with reproductive potential agree to use 2 forms of highly effective contraception during the study and for the following 3 months
  Male participants must use a barrier method of contraception during the study and for the following 3 months
  Phase 1
  Have evidence of a solid tumor that is locally advanced and/or metastatic (excluding primary brain tumor)
  Phase 2
  Have disease measurable by Response Evaluation Criteria in Solid Tumors (RECIST) v.1.1",patients of any gender can be eligible for both phases of the primary trial if they have evidence of a solid tumor that is locally advanced and/or metastatic.,00,Single,Eligibility,Les 2 en erreur,0.25396825396825395,0.5925925925925926,7.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,0.0,0.0,76.0,29.0,2.0,0.0,False,False
496,"Non-small cell lung cancer
  Small cell lung cancer",Patients with a histologically/cytologically confirmed diagnosis of a Non-small cell lung cancer or Small cell lung cancer are eligible for the primary trial,11,Single,Eligibility,Les 2 corrects,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,25.0,1.0,0.0,True,True
499,History of grade 3 or 4 allergic reactions attributed to trastuzumab.,"Patients with a history of severe anaphylactic reactions to herceptin, or a history of non-response to herceptin treamtents are eligible for the primary trial.",11,Single,Eligibility,Les 2 corrects,0.19230769230769232,0.25,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,11.0,25.0,1.0,0.0,True,True
